standard_num,enterprise_name
T/CESA 1141—2021,国信电子票据平台信息服务有限公司
T/CAQI 157—2020,中标联检验检测认证集团河南有限公司
GB/T 538-2018,中海油天津化工研究设计院有限公司
GB 20052-2020,天津市特变电工变压器有限公司
GB/T 9286-2021,福建融诚检测技术股份有限公司
GB/T 36290.1-2020,国家电力投资集团有限公司
T/CNS 50.1—2021,中国原子能科学研究院
GB/T 3931-2010,中机生产力促进中心
T/CNEA 101.35—2021,上海核工程研究设计院有限公司
Q/WRS 006-2015,深圳市沃尔核材股份有限公司
GB/T 30121-2013,重庆仪表材料研究所
NB/T 20446-2017,中广核工程有限公司
GB/T 35090-2018,北京市燃气集团有限责任公司特种设备检验所
T/CNEA 101.8—2021,宝山钢铁股份有限公司
GB/T 14164-2013,冶金工业信息标准研究院
NB/T 20008.25-2015,上海核工程研究设计院
GB/T 1728-2020,河北晨阳工贸集团有限公司
GB/T 16507.5-2013,哈尔滨锅炉厂有限责任公司
T/NAIA 038—2021,中维安全检测认证集团有限公司
T/CEC 5009.2—2018,万华化学集团股份有限公司
GB/T 33009.3-2016,杭州科技职业技术学院
GB/T 15242.2-2017,河北省隆立密封技术有限公司
Q/GJ04-2015,浙江国检检测技术有限公司
GB/T 27021.8-2022,中国标准化研究院
GB/T 18726-2011,北京机械工业自动化研究所
GB/T 19769.2-2022,西南大学
GB/T 36334-2018,北京德信汇鑫信息技术咨询有限公司
GB/T 30576-2014,杭州锅炉集团股份有限公司
GB/T 39814-2021,东莞市银泰玻璃有限公司
GB/T 39644-2021,卧龙电气南阳防爆集团股份有限公司
GB/T 40297-2021,中国石化工程建设有限公司
GB/T 40336-2021,航天智造(上海)科技有限责任公司
GB/T 30583-2014,中国联合工程公司
GB/T 38804-2020,华北电力大学
T/ZHCA 001—2018,娇时日化(杭州)股份有限公司
GB/T 38763-2020,辽宁中磁动力科技有限公司
GB/T 39733-2020,江苏飞达控股集团有限公司
T/CWAN 0022—2021,中车长春轨道客股份有限公司
YB/T 4853-2020,江阴兴澄特种钢铁有限公司
NB/T 20005.14-2012,中国核电工程有限公司
GB/T 36872-2018,满州里联众木业有限公司
T/SEESA 007—2022,钛和认证(上海)有限公司
GB/T 35123-2017,北京机械工业自动化研究所
GB/T 35077-2018,航天凯天环保科技股份有限公司
T/CECS 10097—2020,天津达陆钢绞线有限公司
T/CSCP 0035.18—2017,武汉材料保护研究所
GB/T 36269-2018,福耀玻璃工业集团股份有限公司
GB/T 37393-2019,吴忠仪表有限责任公司
T/CNEA 001.1—2021,中国核工业集团有限公司
T/SDZDH 003—2021,山东省计算中心(国家超级计算济南中心)
T/FSAS 33—2020,佛山市消费者委员会
GB/T 37133-2018,安费诺精密连接器(深圳)有限公司
T/CPSS 1003—2019,上海电器设备检测所有限公司
GB/T 37929-2019,深圳市华测检测技术股份有限公司
GB/T 33260.1-2016,华测检测认证集团股份有限公司
NB/T 20358.5-2018,中国核电工程有限公司
GB/T 29618.306-2017,重庆川仪自动化股份有限公司
GB/T 26109-2010,湖南大学
GB/T 7064-2017,中国大唐集团公司
Q/CY 121-2018,重庆川仪自动化股份有限公司
T/CSCP 0001—2022,国家材料腐蚀与防护科学数据中心
YB/T 4916-2021,冶金工业信息标准研究院
GB/T 26287-2010,维恩克(鹤壁)镁基材料有限公司
GB/T 38843-2020,重庆宇通系统软件有限公司
T/CNIA 0065—2020,天津博雅全鑫磁电科技有限公司
Q/CY 182-2017,重庆川仪自动化股份有限公司
GB/T 26106-2010,武汉材料保护研究所
GB/T 33009.2-2016,华为技术有限公司
GB/T 5977-2019,重庆川仪自动化股份有限公司金属功能材料分公司
NB/T 20498-2018,中广核工程有限公司
GB/T 29910.1-2013,北京奥斯汀科技有限公司
GB/T 31361-2015,沈阳明科控制腐蚀技术有限公司
GB/T 36145-2018,北京维实万事达建筑科技有限公司
GB/T 30667-2014,湖南鑫海网业有限公司
T/CWAN 0037—2021,昆山华恒切割系统有限公司
GB/T 24521-2018,埃肯碳素(中国)有限公司
T/SCS 000013—2021,中国科学院上海硅酸盐研究所苏州研究院
T/CAMETA 10002—2021,清华大学
T/CESS 8—2021,青岛海尔工业智能研究院有限公司
JB/T 11003-2010,中信重工机械股份有限公司
GB/T 37910.1-2019,天津市特种设备监督检验技术研究院
GB/T 32830.1-2016,北京机械工业自动化研究所
GB/T 38265.10-2019,北京康普锡威科技有限公司
GB/T 20422-2018,深圳市汉尔信电子科技有限公司
YB/T 4939-2021,山东富伦钢铁有限公司
YD/T 3760-2020,南方电网数字电网研究院有限公司
NB/T 20143.3-2017,中国核电工程有限公司
GB/T 24001-2016,方圆标志认证集团有限公司
T/CMES 04001—2020,上海机床厂有限公司
GB/T 20818.11-2018,厦门安东电子有限公司
T/SEESA 008—2022,上海浦公节能环保科技有限公司
GB/T 36025-2018,重庆市涪陵区婧羽环保科技有限公司
NB/T 20442.5-2017,中核核电运行管理有限公司
GB/T 19672-2021,良工阀门集团有限公司
T/HNAQ 1—2021,开封平煤新型炭材料科技有限公司
T/CPSS 1004—2019,南方电网科学研究院有限责任公司
T/CIS 03002.1—2020,北京雪迪龙科技股份有限公司
T/IFA 0003—2021,泰州鑫宇精工股份有限公司
T/ZSA 35—2021,北京赛昇科技有限公司
GB/T 29618.515-2017,西南大学
T/CWAN 0005—2021,哈尔滨焊接研究院有限公司
T/CSM 11—2020,舟山市7412工厂
T/CSTM 00017—2021,北京国电富通科技发展有限责任公司
GB/T 12690.19-2018,钢研纳克检测技术有限公司
GB/T 23007-2022,中关村信息技术和实体经济融合发展联盟
GB/T 38719-2020,大连理工大学
GB/T 41115-2021,国能锅炉压力容器检验有限公司
GB/T 39240-2020,国网上海市电力公司电力科学研究院
GB/T 31362-2015,中国原子能科学研究院
YB/T 4876-2020,冶金工业规划研究院
T/CESA 1125—2020,深圳市康冠商用科技有限公司
GB/T 32076.5-2015,江苏中成紧固技术发展有限公司
T/CCMI 13.2—2022,北京科技大学
YB/T 4143-2019,武汉科技大学
T/CWAN 0036—2021,哈尔滨焊接研究院有限公司
GB/T 39888-2021,浙江金桥铜业科技有限公司
T/ZHCA 006—2019,杭州希科检测技术有限公司
YB/T 4593-2016,张家港市顺佳隔热技术有限公司
GB/T 37220-2018,中轻联(大连)包装研究院有限公司
GB/T 37961-2019,深圳市紫金支点技术股份有限公司
HJ 1187-2021,生态环境部核与辐射安全中心
T/CEEIA 489—2020,常州八益电缆股份有限公司
T/CMES 04001—2020,科德数控股份有限公司
Q/ASB 622-2021,鞍钢股份有限公司
T/CEEIA 517—2021,西门子(中国)有限公司
GB/T 28536-2012,秦山核电有限公司
T/SSEA 0020—2019,冶金工业规划研究院
NB/T 20358.11-2015,中广核工程有限公司
T/CCAS 013.4—2020,华润水泥控股有限公司
T/CEEA JC.002—2020,国家电网有限公司
GB/T 35502-2017,福建省产品质量检验研究院
GB/T 38720-2020,西安福莱特热处理有限公司
GB/T 21143-2014,西南交通大学
Q/BQB 431-2018,宝山钢铁股份有限公司
GB/T 32217-2015,成都盛帮密封件股份有限公司
T/CEEIA 489—2020,江苏上上电缆集团有限公司
T/CNS 20—2020,中国科学院金属研究所
GB/T 34915-2017,山西太钢不锈钢股份有限公司
GB/T 39803-2021,河北南玻玻璃有限公司
GB/T 4392-2019,台州得邦工具制造有限公司
GB/T 33008.1-2016,北京国电智深控制技术有限公司
GB/T 41157.2-2022,核工业标准化研究所
GB/T 34117-2017,杭州锅炉集团股份有限公司
T/CSCP 0035.16—2017,宝山钢铁集团公司
GB/T 38895-2020,钢铁研究总院
NB/T 25043.8-2016,深圳中广核工程设计有限公司
GB/T 40696-2021,中国电子技术标准化研究院华东分院
GB/T 20818.21-2020,上海立格仪表有限公司
GB/T 41245-2022,伊莉雅(厦门)生态开发有限公司
GB/T 37669-2019,中国科学院沈阳自动化研究所
T/SLIA 001—2019,武汉产品质量监督检验所
GB/T 35687-2017,上海发电设备成套设计研究院
GB/T 33594-2017,远东电缆有限公司
T/HBMIA 6—2019,河北普阳钢铁有限公司
GB/T 33956-2017,河北津西钢铁集团股份有限公司
GB/T 34637-2017,中国特种设备检测研究院
GB/T 34500.4-2017,虔东稀土集团股份有限公司
GB/T 23901.5-2019,中国科学院声学研究所东海研究站
GB/T 32259-2015,上海材料研究所
T/TTGA 001—2020,天纺标检测认证股份有限公司
T/BSRS 058—2021,中国核电工程有限公司
GB/T 39955-2021,中机生产力促进中心
GB/T 702-2017,东北特钢集团北满特殊钢有限责任公司
GB/T 9443-2019,上海轨道交通检测技术有限公司
GB/T 40079-2021,江苏神通阀门股份有限公司
GB/T 21237-2018,冶金工业信息标准研究院
GB/T 29618.306-2017,罗克韦尔自动化(中国)有限公司
NB/T 20271-2014,苏州热工研究院有限公司
NB/T 20328.6-2015,核动力运行研究所
HG/T 4562-2013,中国燃气涡轮研究院
GB/T 37400.6-2019,中国一重集团有限公司
GB/T 41335-2022,自贡长城表面工程技术有限公司
T/SSEA 0186—2022,湖北日盛科技有限公司
GB/T 40802-2021,安徽应流集团霍山铸造有限公司
Q/JGB 030016-2019,浙江久立特材科技股份有限公司
T/CISA 002—2017,冶金工业信息标准研究院
GB/T 39733-2020,敬业钢铁有限公司
DB5115/T 33-2020,宜宾职业技术学院
T/NAIA 038—2021,宁夏计量质量检验检测研究院
NB/T 25058-2016,苏州热工研究院有限公司
T/ZZB 0631—2018,宝山钢铁股份有限公司(排名不分先后)
T/HNAQ 2—2021,河南能源化工集团有限公司
GB/T 36763-2018,南德认证检测(中国)有限公司
GB/T 19011-2021,华夏认证中心有限公司
T/CECS 10107—2020,上海城建物资有限公司
GB/T 41246-2022,丽阳电梯工程有限公司
Q/DXNCS 2012-2018,中核控制系统工程有限公司
DB5115/T 33-2020,宜宾五粮液股份有限公司
T/CNEA 103.2—2021,国核电站运行服务技术有限公司
T/CEC 451—2021,广州易能互联网有限公司
GB/T 32076.4-2015,上海申光高强度螺栓有限公司
GB/T 33863.4-2017,西南大学
GB/T 39270-2020,华南理工大学
T/CNEA 102.7—2021,上海电气核电设备有限公司
T/ZHCA 002—2018,养生堂(上海)化妆品研发有限公司
T/CFCA 0024—2021,福建亲亲股份有限公司
YB/T 5359-2020,江苏芸裕金属制品有限公司
T/CNEA 103.1—2021,中机生产力促进中心
GB/T 16507.1-2013,上海锅炉厂有限公司
GB/T 35394-2017,苏州工业园区道青科技有限公司
GB/T 23901.2-2019,浙江省缙云像质计厂
GB/T 20564.9-2016,河北钢铁股份有限公司唐山分公司
NB/T 20426-2017,江苏核电有限公司
T/CEC 531—2021,云南电网有限责任公司电力科学研究院
GB/T 30580-2014,上海发电设备成套设计研究院
GB/T 39240-2020,上海材料研究所
Q/BQB 262-2020,宝山钢铁股份有限公司
GB/T 20081.2-2021,北京机械工业自动化研究所有限公司
T/HNAQ 1—2021,河南省安全生产与职业健康协会
GB/T 33846.2-2017,北京大学
GB/T 32180.3-2015,中国电子技术标准化研究
GB/T 41436-2022,浙江方圆检测集团股份有限公司
GB/T 34434-2017,青岛中海博睿检测技术服务有限公司
GB/T 8749-2021,天津荣程联合钢铁集团有限公司
GB/T 38423-2019,中国家用电器研究院
T/BSRS 027—2020,阳江核电有限公司
GB 23727-2020,生态环境部核与辐射安全中心
GB/T 26168.2-2018,江苏达胜高聚物股份有限公司
GB/T 3639-2021,江苏迪欧姆股份有限公司
T/AIITRE 10003—2020,中国电力企业联合会科技开发服务中心
Q/140100TZS825-2014,太原重工股份有限公司
T/CSAE 231—2021,标致雪铁龙集团亚太研发中心
NB/T 20359-2015,中广核工程有限公司
YB/T 4882-2020,邢台德龙钢铁有限公司
GB/T 34439-2017,中国信息通信研究院
GB/T 29910.5-2013,福建上润精密仪器有限公司
YB/T 4615-2017,巨力索具股份有限公司
GB/T 36961-2018,北京机科国创轻量化科学研究院有限公司
GB/T 19769.1-2022,深圳市标利科技开发有限公司
GB/T 41176-2021,爱帝针纺实业有限公司
GB/T 24595-2020,江阴兴澄特种钢铁有限公司
T/SSEA 0036—2019,冶金工业规划研究院
YB/T 4791-2019,宝山钢铁股份有限公司
GB/T 34915-2017,山东泰山钢铁集团有限公司
GB/T 40014-2021,沈阳自动化研究所(昆山)智能装备研究院
T/CES 100—2022,特变电工股份有限公司新疆线缆厂
GB/T 27021.8-2022,中国认证认可协会
GB/T 4162-2022,武汉中科创新技术股份有限公司
Q/DSWLW 002-2019,深圳达实物联网技术有限公司
T/CAB 0092—2021,成都积微物联集团股份有限公司
T/CEC 428—2021,中国能源建设集团云南省电力设计院有限公司
EJ/T 1201-2006,核工业第二研究设计院
T/CISA 004—2017,上海锅炉厂有限公司
T/CNEA 014—2021,中国广核电力股份有限公司
NB/T 20006.36-2017,中广核工程有限公司
GB/T 16857.3-2009,海克斯康测量技术(青岛)有限公司
T/SEESA 007—2022,上海节能技术服务有限公司
GB/T 19355.2-2016,重庆市计量质量检测研究院
T/CESS 8—2021,海尔卡奥斯物联生态科技有限公司
T/ZZB 1430—2019,上海大学
GB/T 36226-2018,温州市龙湾区质量技术监督检验所
GB/T 3670-2021,杭州华光焊接新材料股份有限公司
GB/T 35069-2018,鞍钢股份有限公司
GB/T 5358-2021,康泰电气有限公司
T/CSTM 00277.1—2020,钢研纳克检测技术股份有限公司
GB/T 6420-2017,航天晨光股份有限公司
GB/T 8162-2018,鞍钢股份有限公司
GB/T 30059-2013,江苏银环精密钢管股份有限公司
GB/T 41351-2022,江苏省特种设备安全监督检验研究院
T/CAMETA 40004—2021,遨博(北京)智能科技有限公司
Q/320681JEK55-2015,江苏神通阀门股份有限公司
GB/T 12604.9-2021,爱德森(厦门)电子有限公司
T/CWAN 0050—2021,江苏博清自动化科技有限公司
GB/T 39378-2020,兰溪新力五金工具有限公司
YB/T 4964-2021,山东慧敏科技开发有限公司
NB/T 25055 -2016,中广核工程有限公司
GB/T 40079-2021,安徽皖仪科技股份有限公司
T/GDES 53—2021,大闽食品(漳州)有限公司
T/CTJPA 005—2018,北京出入境检验检疫局技术中心
YB/T 4779-2019,国家钒钛制品质量监督检验中心
T/CITIF 001—2019,软通动力信息技术(集团)有限公司
GB/T 41115-2021,浙江金洲管道科技股份有限公司
T/CWAN 0008—2018,四川西冶新材料股份有限公司
T/CNS 51.1—2021,鞍钢股份有限公司
NB/T 20437-2017,中国核工业华兴建设有限公司
GB/T 4857.23-2021,中山火炬职业技术学院
GB/T 39630-2020,同曦集团有限公司
T/CISA 042—2020,江阴法尔胜钢铁制品有限公司
T/CISA 072—2020,山东泰山钢铁集团有限公司
GB/T 33635-2017,中国汽车技术研究中心
T/GDCDC 020—2022,广东蕾琪化妆品有限公司
JB/T 8331-2011,四川长征机床集团有限公司
T/CSTM 00046.3—2018,首钢集团有限公司
Q/CY 62-2019,重庆川仪自动化股份有限公司
GB/T 4323-2017,武汉正通传动技术有限公司
GB/T 33203.1-2016,武汉重型机床集团有限公司
T/CAMT 11—2021,驻马店中集华骏车辆有限公司
NB/T 20442.13-2017,大亚湾核电运营管理有限责任公司
GB/T 26168.1-2018,深圳市旭升三益科技有限公司
GB/T 38890-2020,中国科学院沈阳自动化研究所
GB/T 223.90-2021,河钢集团有限公司
GB/T 19004-2020,海军装备部试验监管局
GB/T 27205-2019,方圆标志认证集团有限公司
GB/T 17215.647-2021,烟台东方威思顿电气有限公司
GB/T 34668-2017,上海新世纪机器人有限公司
GB/T 39401-2020,北京机械工业自动化研究所有限公司
GB/T 39283-2020,中国计量大学
GB/T 34477-2017,上海申力试验机有限公司
GB/T 9286-2021,中山永恒检测科技有限公司
T/AIITRE 20001—2020,北京赛昇科技有限公司
GB/T 25105.2-2014,上海自动化仪表股份有限公司
T/CEC 133—2017,盛隆电气集团有限公司
GB/T 40786.2-2021,北京卓越信通电子股份有限公司
GB/T 40574-2021,浙江省特种设备科学研究院
T/CNIA 0001—2018,东北轻合金有限责任公司
T/CSTM 00210—2020,钢铁研究总院
Q/WYC147-2021,吴忠仪表有限责任公司
Q/321101AQM009-2016,江苏海龙核科技股份有限公司
T/SSEA 0186—2022,冶金工业规划研究院
GB/T 38053-2019,成都市大通路桥机械有限公司
GB/T 5687.12-2020,冶金工业信息标准研究院
